gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1928078543			en	CC0_1_0			http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1529435	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PRESERVED_SPECIMEN				16045e8a-b2fa-4562-ad9b-dffae4056f6f	1295992	228	J. A. Shafer															PRESENT	sheet																						1907-01				1907	1		Jan 1907											NORTH_AMERICA				MS				Chances Mountain									16.708921	-62.174979										2019-08-19	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Fimbristylis complanata (Retz.) Link								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Fimbristylis	Fimbristylis			complanata			SPECIES			ICN	ACCEPTED			d415c253-4d61-4459-9d25-4015b9084fb0	US	2024-05-22T16:00:57.953Z					3259.4109634419196	MODIFIED_DATE_INVALID	StillImage	true	false	2708680	2708680	6	7707728	196	1369	7708	2708034		2708680	Fimbristylis complanata	Fimbristylis complanata (Retz.) Link	Fimbristylis complanata (Retz.) Link		EML	2024-05-22T16:00:57.953Z	2024-05-22T14:33:41.428Z	true			false	LATIN_AMERICA	NORTH_AMERICA	MSR	Montserrat	MSR.1_1	Saint Anthon					LC
1322619497				CC0_1_0	2021-10-28T09:19:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3efa0ea00-44ce-478b-8cf6-0a9df5af87e5	US 3387925	11077	F. S. Axelrod & M. A. Nir		1													PRESENT																							2000-02-13		44	44	2000	2	13	13 Feb 2000	Slope in front of house; lawn									West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Rose hill, Lea Guest House									16.7756	-62.2161																																																		Anthephora hermaphrodita (L.) Kuntze							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Anthephora	Anthephora			hermaphrodita			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:39.338Z	150.0				3312.53119590347	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	true	false	2702936	2702936	6	7707728	196	1369	3073	2702935		2702936	Anthephora hermaphrodita	Anthephora hermaphrodita (L.) Kuntze	Anthephora hermaphrodita		EML	2024-06-02T12:43:39.338Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA	MSR	Montserrat	MSR.3_1	Saint Peter					LC
1322614438				CC0_1_0	2021-10-28T09:12:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ef66246a-6d06-4683-8777-8284c6effa37	US 1678874	5527	D. Potter		1													PRESENT																							1935-09-08		251	251	1935	9	8	08 Sep 1935										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Plymouth																																																												Anthephora hermaphrodita (L.) Kuntze							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Anthephora	Anthephora			hermaphrodita			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:31.843Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	2702936	2702936	6	7707728	196	1369	3073	2702935		2702936	Anthephora hermaphrodita	Anthephora hermaphrodita (L.) Kuntze	Anthephora hermaphrodita		EML	2024-06-02T12:43:31.843Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1322604769				CC0_1_0	2017-10-31T15:51:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3eef697b8-146a-42d9-af9d-0e5f3c504991	US 695340	373	J. A. Shafer		1				Fruiting									PRESENT																							1907-02-02		33	33	1907	2	2	02 Feb 1907										West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				Gages, junction below the Soufriere																																														Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)														Rhynchospora tenerrima Nees ex Spreng.							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Rhynchospora	Rhynchospora			tenerrima			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:59.254Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2720622	2720622	6	7707728	196	1369	7708	2701052		2720622	Rhynchospora tenerrima	Rhynchospora tenerrima Nees ex Spreng.	Rhynchospora tenerrima		EML	2024-06-02T12:44:59.254Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1322526038				CC0_1_0	2017-10-31T12:12:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3eb7e6ea9-5983-415f-a12d-4198cae99f34	US 3253381	19142	R. A. Howard, E. S. Howard & P. Howard		1				Fruiting									PRESENT																							1979-03-19/1979-04-16		78	106	1979			19 Mar 1979 to 16 Apr 1979	Pond									West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				Pond N of St. John's Village																																																												Cyperus alopecuroides Rottb.							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			alopecuroides			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:37.986Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2715045	2715045	6	7707728	196	1369	7708	2713455		2715045	Cyperus alopecuroides	Cyperus alopecuroides Rottb.	Cyperus alopecuroides		EML	2024-06-02T12:43:37.986Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1322273361				CC0_1_0	2021-03-05T21:06:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3e054275b-29c7-45eb-8560-2642c9f78d3e	US 695223	217	J. A. Shafer		1													PRESENT																							1907-01-24		24	24	1907	1	24	24 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Coconut Hill																																																												Cenchrus echinatus L.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Cenchrus	Cenchrus			echinatus			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:31.553Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	5289739	5289739	6	7707728	196	1369	3073	2703201		5289739	Cenchrus echinatus	Cenchrus echinatus L.	Cenchrus echinatus		EML	2024-06-02T12:43:31.553Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321897722				CC0_1_0	2021-10-28T10:54:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3cfb1f5c2-09aa-4fe7-b0e0-203c36138966	US 695589	707	J. A. Shafer		1													PRESENT																							1907-01-30		30	30	1907	1	30	30 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Irgus mountain																																																												Paspalum fimbriatum Kunth							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Paspalum	Paspalum			fimbriatum			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:53.859Z	610.0					OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2705583	2705583	6	7707728	196	1369	3073	2705540		2705583	Paspalum fimbriatum	Paspalum fimbriatum Kunth	Paspalum fimbriatum		EML	2024-06-02T12:44:53.859Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321827285				CC0_1_0	2021-03-05T17:05:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3cc90bf97-6fba-4e7c-88b5-0cc9758875c0	US 695588	706	J. A. Shafer		1													PRESENT																							1907-02-08		39	39	1907	2	8	08 Feb 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS																																																																Panicum trichoides Sw.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Panicum	Panicum			trichoides			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:53.046Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2705068	2705068	6	7707728	196	1369	3073	2705064		2705068	Panicum trichoides	Panicum trichoides Sw.	Panicum trichoides		EML	2024-06-02T12:44:53.046Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321414054				CC0_1_0	2021-03-05T17:05:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ba413e4c-2e39-4547-98b8-597ee0d27e50	US 695310	337	J. A. Shafer		1													PRESENT																							1907-01-30		30	30	1907	1	30	30 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Fergus Mountain																																																												Panicum trichoides Sw.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Panicum	Panicum			trichoides			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:44.931Z	610.0					OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2705068	2705068	6	7707728	196	1369	3073	2705064		2705068	Panicum trichoides	Panicum trichoides Sw.	Panicum trichoides		EML	2024-06-02T12:44:44.931Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321333395				CC0_1_0	2021-03-06T12:07:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b6b4d210-6d54-491e-b9a3-9da6b06845e9	US 695582	700	J. A. Shafer		1													PRESENT																							1907-06-29		180	180	1907	6	29	29 Jun 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Garibaldi Hill																																																												Lasiacis divaricata (L.) Hitchc.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Lasiacis	Lasiacis			divaricata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:23.744Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2702852	2702852	6	7707728	196	1369	3073	2702848		2702852	Lasiacis divaricata	Lasiacis divaricata (L.) Hitchc.	Lasiacis divaricata		EML	2024-06-02T12:43:23.744Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321232984				CC0_1_0	2021-03-06T18:32:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3b23fc027-958b-48cc-a994-ce5f8765b211	US 695255	253	J. A. Shafer		1													PRESENT																							1907-01-26		26	26	1907	1	26	26 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Side of Chaner's Mountain																																																												Lasiacis sorghoidea (Ham.) Hitchc. & Chase							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Lasiacis	Lasiacis			sorghoidea			SPECIES				SYNONYM			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:12.388Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2702854	4135033	6	7707728	196	1369	3073	2702848		4135033	Lasiacis maculata	Lasiacis maculata (Aubl.) Urb.	Lasiacis sorghoidea		EML	2024-06-02T12:43:12.388Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1321074052				CC0_1_0	2021-10-28T09:11:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ab397bca-c071-4484-8cad-0fae5983d6b2	US 695068	s.n.	J. A. Shafer		1													PRESENT																							1907-01-19		19	19	1907	1	19	19 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS																																																																Digitaria insularis (L.) Mez ex Ekman							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Digitaria	Digitaria			insularis			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:12.843Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	5289938	5289938	6	7707728	196	1369	3073	2704525		5289938	Digitaria insularis	Digitaria insularis (L.) Mez ex Ekman	Digitaria insularis		EML	2024-06-02T12:43:12.843Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1321055822				CC0_1_0	2017-04-11T13:15:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3aa6baa9c-6932-42ac-9ae0-2791e70df951	US 695072	32	J. A. Shafer		1				Fruiting									PRESENT																							1907-01-19		19	19	1907	1	19	19 Jan 1907	In sand									West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				"Big ""Guh"", back of Plymout"																																																												Cyperus sphacelatus Rottb.							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			sphacelatus			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:18.654Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2715182	2715182	6	7707728	196	1369	7708	2713455		2715182	Cyperus sphacelatus	Cyperus sphacelatus Rottb.	Cyperus sphacelatus		EML	2024-06-02T12:43:18.654Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1320302063				CC0_1_0	2017-04-07T03:09:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3891cf5cb-acd3-4579-b56f-47a48582acb0	US 695231	228	J. A. Shafer		1				Flowering									PRESENT																							1907-02				1907	2		-- Feb 1907	In wet soil									West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				foot of Chances Mountain																																														Kral, Robert														Fimbristylis complanata (Retz.) Link							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Fimbristylis	Fimbristylis			complanata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:38.194Z	366.0					OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2708680	2708680	6	7707728	196	1369	7708	2708034		2708680	Fimbristylis complanata	Fimbristylis complanata (Retz.) Link	Fimbristylis complanata		EML	2024-06-02T12:44:38.194Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1320124280				CC0_1_0	2020-11-07T11:03:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/38138abcb-915f-4347-9c0c-dde3a9ad298d	US 695058	18	J. A. Shafer		1													PRESENT																							1907-01-19		19	19	1907	1	19	19 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS																																																																Aristida adscensionis L.							Plantae, Monocotyledonae, Poales, Poaceae, Aristidoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Aristida	Aristida			adscensionis			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:00.375Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	2706277	2706277	6	7707728	196	1369	3073	2706249		2706277	Aristida adscensionis	Aristida adscensionis L.	Aristida adscensionis		EML	2024-06-02T12:43:00.375Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1320100491				CC0_1_0	2021-10-28T09:30:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3802bbf67-ecf3-45f6-9fbd-29f05fba1ade	US 695162	142	J. A. Shafer		1													PRESENT																							1907-01-22		22	22	1907	1	22	22 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				south of kinsale																																																												Anthephora hermaphrodita (L.) Kuntze							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Anthephora	Anthephora			hermaphrodita			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:00.035Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	2702936	2702936	6	7707728	196	1369	3073	2702935		2702936	Anthephora hermaphrodita	Anthephora hermaphrodita (L.) Kuntze	Anthephora hermaphrodita		EML	2024-06-02T12:43:00.035Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1319852739				CC0_1_0	2017-10-31T12:06:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3753a53fd-c636-4c30-a618-94fb0714385a	US 2350297	19147	G. R. Proctor		1				Fruiting									PRESENT																							1959-02-11		42	42	1959	2	11	11 Feb 1959	In muddy pond									West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				Region SE of Silver Hill																																																												Cyperus alopecuroides Rottb.							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			alopecuroides			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:42:54.665Z	99.0	53.0				OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2715045	2715045	6	7707728	196	1369	7708	2713455		2715045	Cyperus alopecuroides	Cyperus alopecuroides Rottb.	Cyperus alopecuroides		EML	2024-06-02T12:42:54.665Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
1319816085				CC0_1_0	2021-10-28T09:30:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3739de804-7267-47db-95e3-fc7577eda3f4	US 2382008	5529	D. Potter		1													PRESENT																							1935-09-08		251	251	1935	9	8	08 Sep 1935										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				Plymouth																																																												Digitaria bicornis (Lam.) Roem. & Schult.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Digitaria	Digitaria			bicornis			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:42:58.281Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	5289968	5289968	6	7707728	196	1369	3073	2704525		5289968	Digitaria bicornis	Digitaria bicornis (Lam.) Roem. & Schult.	Digitaria bicornis		EML	2024-06-02T12:42:58.281Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1319765399				CC0_1_0	2021-02-01T10:33:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/37160a1d1-6155-445f-856f-ef44bbcfe487	US 2042029	11879	R. A. Howard		1													PRESENT																							1950-06-14/1950-06-18		165	169	1950	6		14 Jun 1950 to18 Jun 1950										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS				near Gage's Upper Soufriere																																																												Andropogon bicornis L.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Andropogon	Andropogon			bicornis			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:36.307Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	2706079	2706079	6	7707728	196	1369	3073	2706077		2706079	Andropogon bicornis	Andropogon bicornis L.	Andropogon bicornis		EML	2024-06-02T12:44:36.307Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
1319691867				CC0_1_0	2021-02-01T10:35:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/36e1a3e4f-5795-4446-9c4a-073d8c0af9e8	US 695369	415	J. A. Shafer		1													PRESENT																							1907-02-07		38	38	1907	2	7	07 Feb 1907										West Indies - Neotropics, Montserrat, Montserrat	NORTH_AMERICA			Montserrat	MS																																																																Coix lacryma-jobi L.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Coix	Coix			lacryma-jobi			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:44:28.407Z						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	true	2706301	2706301	6	7707728	196	1369	3073	2706300		2706301	Coix lacryma-jobi	Coix lacryma-jobi L.	Coix lacryma-jobi		EML	2024-06-02T12:44:28.407Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
