gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1930054406			en		T09:34+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1526016	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				a1f2ffa3-0f6c-492b-9635-3c2315783c6a	1294642	32	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Plymouth													16.706630	-62.216017	WGS84													2019-03-28	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Cyperus sphacelatus Rottb.								Plantae	Magnoliophyta		Poales		Cyperaceae				Cyperus				sphacelatus			Species		Rottb.		ICN			
1929543708			en		T01:34+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1897050	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				7daf22b7-4e12-4ac7-abb2-c80671761b2a	1530977	415	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Bank's																																																																				Coix lacryma-jobi L.								Plantae	Magnoliophyta		Poales		Poaceae				Coix				lacryma-jobi			Species		L.		ICN			
1929536046			en		T00:42+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621781	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				7d20bdb7-1cc6-4d7c-8df2-8440cd89cc6c	1362559	48	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Plymouth													16.706630	-62.216017	WGS84													2019-03-28	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Aristida adscensionis L.								Plantae	Magnoliophyta		Poales		Poaceae				Aristida				adscensionis			Species		L.		ICN			
1929461864			en		T04:47+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1916718	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				77e5dece-d6df-4e1f-a6bf-a76a957052d8	1605047	337	J. A. Shafer																sheet																							1907-01-30		30	30	1907	01	30	30 Jan 1907											West Indies				Montserrat					Fergus Mountain		609.6	762.0	2000-2500 ft									16.69139	-62.17179	WGS84	1441.569												2019-08-19	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Panicum trichoides Sw.								Plantae	Magnoliophyta		Poales		Poaceae				Panicum				trichoides			Species		Sw.		ICN			
1929349611			en		T18:07+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1918212	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				6ff378a6-81a8-42fc-9efa-3b553a483fa7	1605551	38	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Plymouth													16.706630	-62.216017	WGS84													2019-03-28	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Paspalum conjugatum P.J. Bergius								Plantae	Magnoliophyta		Poales		Poaceae				Paspalum				conjugatum			Species		P.J. Bergius		ICN			
1929233297			en		T01:38+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1916719	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				67b1709f-f9ca-4a7d-95b4-a6d463276f31	1605048	706	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Blakes													16.779771	-62.174356	WGS84													2019-02-14	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2018); MaNIS Georef. Calculator																																						Panicum trichoides Sw.								Plantae	Magnoliophyta		Poales		Poaceae				Panicum				trichoides			Species		Sw.		ICN			
1929146168			en		T05:04+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621853	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				61763215-3b73-40a2-8a42-ba4d94f2a104	1362622	18	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Plymouth													16.706630	-62.216017	WGS84													2019-03-28	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Aristida adscensionis L.								Plantae	Magnoliophyta		Poales		Poaceae				Aristida				adscensionis			Species		L.		ICN			
1929080778			en		T07:51+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1901339	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				5ccc920c-d0a7-4ad0-8c99-6ceacc57fa8e	1601282	28	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Plymouth													16.706630	-62.216017	WGS84													2019-03-28	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Digitaria insularis (L.) Mez ex Ekman								Plantae	Magnoliophyta		Poales		Poaceae				Digitaria				insularis			Species		(L.) Mez ex Ekman		ICN			
1929001297			en		T14:38+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1905195	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				574111f8-b0dd-4ac1-82b0-14d2a327ec16	1602472	536	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Roche's				656 ft									16.698625	-62.155611	WGS84													2019-08-19	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Eriochloa punctata (L.) Desv. ex Ham.								Plantae	Magnoliophyta		Poales		Poaceae				Eriochloa				punctata			Species		(L.) Desv. ex Ham.		ICN			
1928936802			en		T07:51+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1901448	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				52a9785e-05c8-4ff7-b07f-9867ddf520e3	1601390	148	E. A. Friend																sheet																							1939-08-05		217	217				05 Aug 1939											West Indies				Montserrat					[no locality]																																																																				Digitaria insularis (L.) Mez ex Ekman								Plantae	Magnoliophyta		Poales		Poaceae				Digitaria				insularis			Species		(L.) Mez ex Ekman		ICN			
1928397665			en		T13:31+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1534955	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				2c6a4771-9a3e-446a-9416-992153aad28e	1298444	373	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Windward Road, near Gages																																																																				Rhynchospora tenerrima Nees ex Spreng.								Plantae	Magnoliophyta		Poales		Cyperaceae				Rhynchospora				tenerrima			Species		Nees ex Spreng.		ICN			
1928078543			en		T04:00+0400		http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1529435	The New York Botanical Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15556	http://biocol.org/urn:lsid:biocol.org:col:15556		NY	NY	Vascular plants		PreservedSpecimen				16045e8a-b2fa-4562-ad9b-dffae4056f6f	1295992	228	J. A. Shafer																sheet																							1907-01							Jan 1907											West Indies				Montserrat					Chances Mountain													16.708921	-62.174979	WGS84													2019-08-19	Georeferencing Quick Reference Guide, Version 2012	Google Maps (map data 2019); MaNIS Georef. Calculator																																						Fimbristylis complanata (Retz.) Link								Plantae	Magnoliophyta		Poales		Cyperaceae				Fimbristylis				complanata			Species		(Retz.) Link		ICN			
1322619497					2021-10-28 09:19:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3efa0ea00-44ce-478b-8cf6-0a9df5af87e5	US 3387925	11077	F. S. Axelrod & M. A. Nir		1				Fertile												https://collections.nmnh.si.edu/media/?i=10401117; 15555122																					2000-02-13		44	44	2000	2	13	13 Feb 2000	Slope in front of house; lawn									West Indies - Neotropics, Montserrat, Montserrat	West Indies - Neotropics			Montserrat	Montserrat					Rose hill, Lea Guest House		150.0											16.7756	-62.2161																																																						Anthephora hermaphrodita							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae		Monocotyledonae	Poales		Poaceae				Anthephora				hermaphrodita					(L.) Kuntze					
1322614438					2021-10-28 09:12:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3ef66246a-6d06-4683-8777-8284c6effa37	US 1678874	5527	D. Potter		1																https://collections.nmnh.si.edu/media/?i=15550492																					1935-09-08		251	251	1935	9	8	08 Sep 1935										West Indies - Neotropics, Montserrat, Montserrat	West Indies - Neotropics			Montserrat	Montserrat					Plymouth																				0 N	0 E																																															Anthephora hermaphrodita							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae		Monocotyledonae	Poales		Poaceae				Anthephora				hermaphrodita					(L.) Kuntze					
1322604769					2017-10-31 15:51:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3eef697b8-146a-42d9-af9d-0e5f3c504991	US 695340	373	J. A. Shafer		1				Flowering and Fruiting												https://collections.nmnh.si.edu/media/?i=12001523																					1907-02-02		33	33	1907	2	2	02 Feb 1907										West Indies - Neotropics, Montserrat	West Indies - Neotropics				Montserrat					Gages, junction below the Soufriere																																																						Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)														Rhynchospora tenerrima							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae		Monocotyledonae	Poales		Cyperaceae				Rhynchospora				tenerrima					Nees ex Spreng.					
1322526038					2017-10-31 12:12:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3eb7e6ea9-5983-415f-a12d-4198cae99f34	US 3253381	19142	R. A. Howard, E. S. Howard & P. Howard		1				Flowering and Fruiting												https://collections.nmnh.si.edu/media/?i=11958826																					1979-03-19/1979-04-16		78	106	1979	3	19	19 Mar 1979 to 16 Apr 1979	Pond									West Indies - Neotropics, Montserrat	West Indies - Neotropics				Montserrat					Pond N of St. John's Village																																																																				Cyperus alopecuroides							Plantae, Monocotyledonae, Poales, Cyperaceae, Cyperoideae	Plantae		Monocotyledonae	Poales		Cyperaceae				Cyperus				alopecuroides					Rottb.					
1322273361					2021-03-05 21:06:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e054275b-29c7-45eb-8560-2642c9f78d3e	US 695223	217	J. A. Shafer		1																https://collections.nmnh.si.edu/media/?i=15084494																					1907-01-24		24	24	1907	1	24	24 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	West Indies - Neotropics			Montserrat	Montserrat					Coconut Hill																				0 N	0 E																																															Cenchrus echinatus							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae		Monocotyledonae	Poales		Poaceae				Cenchrus				echinatus					L.					
1321897722					2021-10-28 10:54:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cfb1f5c2-09aa-4fe7-b0e0-203c36138966	US 695589	707	J. A. Shafer		1																https://collections.nmnh.si.edu/media/?i=15571445																					1907-01-30		30	30	1907	1	30	30 Jan 1907										West Indies - Neotropics, Montserrat, Montserrat	West Indies - Neotropics			Montserrat	Montserrat					Irgus mountain		610.0																																																																		Paspalum fimbriatum							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae		Monocotyledonae	Poales		Poaceae				Paspalum				fimbriatum					Kunth					
1321827285					2021-03-05 17:05:00					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3cc90bf97-6fba-4e7c-88b5-0cc9758875c0	US 695588	706	J. A. Shafer		1																https://collections.nmnh.si.edu/media/?i=15070924																					1907-02-08		39	39	1907	2	8	08 Feb 1907										West Indies - Neotropics, Montserrat, Montserrat	West Indies - Neotropics			Montserrat	Montserrat																																																																									Panicum trichoides							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae		Monocotyledonae	Poales		Poaceae				Panicum				trichoides					Sw.					
